"ExptID","TimePoint","ExpTime","TreatCode","ChamberID","UrchinID","Rate","MSRate","MSProp","plotGrp"
"FL08","T15",61.5,"Ambient","S2","CU41",1.02106066477782,0.773530806649865,1.13343567706019,"Ambient-P3"
"FL08","T15",61.5,"Ambient","S3","CU42",1.28148728963137,0.816233942440363,1.20280509630071,"Ambient-P3"
"FL08","T15",61.5,"Ambient","S4","CU43",0.586441410514184,0.724001741375535,0.933535594528009,"Ambient-P3"
"FL08","T15",61.5,"Ambient","S5","CU44",0.976692697257808,0.769049367919533,1.06009346465615,"Ambient-P3"
"FL08","T15",61.5,"Ambient","S6","CU45",0.684015038931271,0.518193211311569,0.973721310430903,"Ambient-P3"
"FL08","T2",4.5,"Ambient","S1","CU40",0.724298224492771,0.6353493197305,1.13860038026273,"Ambient-P1"
"FL08","T2",4.5,"Ambient","S2","CU41",0.968755004317658,0.733905306301257,1.07537340542167,"Ambient-P1"
"FL08","T2",4.5,"Ambient","S3","CU42",1.05918795536518,0.67464200978674,0.994154745787644,"Ambient-P1"
"FL08","T2",4.5,"Ambient","S4","CU43",0.681203135084313,0.840991524795447,1.08438347344487,"Ambient-P1"
"FL08","T2",4.5,"Ambient","S5","CU44",0.813232903479726,0.640340868881674,0.882675675412207,"Ambient-P1"
"FL08","T2",4.5,"Ambient","S6","CU45",0.738013095940966,0.559100830258307,1.05058958940084,"Ambient-P1"
"FL08","T3",7.5,"Ambient","S1","CU40",0.6740226287421,0.59124791994921,1.05956689584444,"Ambient-P1"
"FL08","T3",7.5,"Ambient","S2","CU41",0.926859208132496,0.702166066767042,1.02886667790471,"Ambient-P1"
"FL08","T3",7.5,"Ambient","S3","CU42",1.07855354103069,0.686976777726551,1.012331301513,"Ambient-P1"
"FL08","T3",7.5,"Ambient","S4","CU43",0.628953488833035,0.776485788682759,1.00120908687776,"Ambient-P1"
"FL08","T3",7.5,"Ambient","S5","CU44",0.806673078633463,0.635175652467293,0.875555700553854,"Ambient-P1"
"FL08","T3",7.5,"Ambient","S6","CU45",0.763331394697951,0.578281359619659,1.08663114644329,"Ambient-P1"
"FL08","T4",10.5,"Ambient","S1","CU40",0.645956818681763,0.566628788317336,1.01544730404306,"Ambient-P1"
"FL08","T4",10.5,"Ambient","S2","CU41",0.896137067985078,0.678891718170514,0.994763347005852,"Ambient-P1"
"FL08","T4",10.5,"Ambient","S3","CU42",1.06733028114725,0.67982820455239,1.00179713992269,"Ambient-P1"
"FL08","T4",10.5,"Ambient","S4","CU43",0.617467560969806,0.762305630826921,0.982925039564147,"Ambient-P1"
"FL08","T4",10.5,"Ambient","S5","CU44",0.835218413457925,0.657652294061359,0.906538550101922,"Ambient-P1"
"FL08","T4",10.5,"Ambient","S6","CU45",0.729432659669571,0.552600499749676,1.03837501344166,"Ambient-P1"
"FL08","T5",13.5,"Ambient","S1","CU40",0.781192337192219,0.685256436133525,1.228038205959,"Ambient-P1"
"FL08","T5",13.5,"Ambient","S2","CU41",1.02513395118896,0.776616629688606,1.13795725770719,"Ambient-P1"
"FL08","T5",13.5,"Ambient","S3","CU42",1.04648474757783,0.666550794635563,0.98223150379405,"Ambient-P1"
"FL08","T5",13.5,"Ambient","S4","CU43",0.586512163917767,0.724089091256503,0.933648224399459,"Ambient-P1"
"FL08","T5",13.5,"Ambient","S5","CU44",0.861434284504081,0.678294712207938,0.93499302062712,"Ambient-P1"
"FL08","T5",13.5,"Ambient","S6","CU45",0.71814160759739,0.544046672422265,1.02230177324354,"Ambient-P1"
"FL08","T6",25.5,"Ambient","S1","CU40",0.674353289074253,0.591537972872151,1.060086695517,"Ambient-P2"
"FL08","T6",25.5,"Ambient","S2","CU41",0.957812939574667,0.725615863314142,1.06322708837291,"Ambient-P2"
"FL08","T6",25.5,"Ambient","S3","CU42",1.10522438841931,0.703964578611024,1.037364582312,"Ambient-P2"
"FL08","T6",25.5,"Ambient","S4","CU43",0.640433441038984,0.790658569183931,1.01948362175131,"Ambient-P2"
"FL08","T6",25.5,"Ambient","S5","CU44",0.908119179354236,0.71505447193247,0.985664385394932,"Ambient-P2"
"FL08","T6",25.5,"Ambient","S6","CU45",0.787675835204807,0.596724117579399,1.12128637938828,"Ambient-P2"
"FL08","T7",28.5,"Ambient","S1","CU40",0.710520515400904,0.623263610000793,1.11694175363537,"Ambient-P2"
"FL08","T7",28.5,"Ambient","S2","CU41",0.951406810707534,0.720762735384495,1.05611591931085,"Ambient-P2"
"FL08","T7",28.5,"Ambient","S3","CU42",1.14138661395041,0.726997843280519,1.07130647897716,"Ambient-P2"
"FL08","T7",28.5,"Ambient","S4","CU43",0.63219557931059,0.780488369519247,1.0063700574491,"Ambient-P2"
"FL08","T7",28.5,"Ambient","S5","CU44",0.874150508211155,0.688307486780437,0.948795095409518,"Ambient-P2"
"FL08","T7",28.5,"Ambient","S6","CU45",0.739486061945946,0.560216713595413,1.0526864122877,"Ambient-P2"
"FL08","T8",31.5,"Ambient","S1","CU40",0.731101255404186,0.641316890705427,1.14929477839977,"Ambient-P2"
"FL08","T8",31.5,"Ambient","S2","CU41",0.891563169617952,0.675426643649964,0.989686058484824,"Ambient-P2"
"FL08","T8",31.5,"Ambient","S3","CU42",1.14631496435434,0.730136919970915,1.07593223299763,"Ambient-P2"
"FL08","T8",31.5,"Ambient","S4","CU43",0.604220833912723,0.74595164680583,0.961838037525967,"Ambient-P2"
"FL08","T8",31.5,"Ambient","S5","CU44",0.894551012562068,0.704370876033124,0.970937619254337,"Ambient-P2"
"FL08","T8",31.5,"Ambient","S6","CU45",0.706657276934083,0.535346421919759,1.00595339365181,"Ambient-P2"
"FL08","T9",34.5,"Ambient","S1","CU40",0.739654722640685,0.648819932140952,1.16274087107087,"Ambient-P2"
"FL08","T9",34.5,"Ambient","S2","CU41",0.978252256673955,0.741100194449967,1.08591589817063,"Ambient-P2"
"FL08","T9",34.5,"Ambient","S3","CU42",1.16475773330244,0.741883906562065,1.09324263214101,"Ambient-P2"
"FL08","T9",34.5,"Ambient","S4","CU43",0.606620999031062,0.748914813618595,0.965658776529971,"Ambient-P2"
"FL08","T9",34.5,"Ambient","S5","CU44",0.951013083271897,0.74882919942669,1.03222104271854,"Ambient-P2"
"FL08","T9",34.5,"Ambient","S6","CU45",0.732733704964645,0.555101291639883,1.04307417642429,"Ambient-P2"
"FL09","T0",-1,"Cyc6","S2","CU47",1.19402317929916,0.978707524015704,1,"Cyc6-P1"
"FL09","T0",-1,"Cyc6","S3","CU48",1.00503620547042,0.728287105413352,1,"Cyc6-P1"
"FL09","T0",-1,"Cyc6","S4","CU49",0.65453083286971,0.595028029881555,1,"Cyc6-P1"
"FL09","T1",1.5,"Cyc6","S2","CU47",0.979344113388069,0.802741076547598,0.820205277725767,"Cyc6-P1"
"FL09","T1",1.5,"Cyc6","S3","CU48",0.949367143141838,0.687947205175245,0.94460989362813,"Cyc6-P1"
"FL09","T1",1.5,"Cyc6","S4","CU49",0.625500978876486,0.568637253524078,0.955647843408771,"Cyc6-P1"
"FL09","T10",37.5,"Cyc6","S2","CU47",1.02908082848343,0.843508875806094,0.861860009357157,"Cyc6-P2"
"FL09","T10",37.5,"Cyc6","S3","CU48",0.998094344555073,0.723256771416718,0.993092924535882,"Cyc6-P2"
"FL09","T10",37.5,"Cyc6","S4","CU49",0.625470177072525,0.568609251884114,0.955600784045921,"Cyc6-P2"
"FL09","T10.5",40.5,"Cyc6","S2","CU47",0.942453046739733,0.772502497327651,0.789308836778959,"Cyc6-P2"
"FL09","T10.5",40.5,"Cyc6","S3","CU48",1.0556763994172,0.764982898128408,1.05038643749463,"Cyc6-P2"
"FL09","T10.5",40.5,"Cyc6","S4","CU49",0.539598103846914,0.490543730769922,0.824404408087411,"Cyc6-P2"
"FL09","T11",49.5,"Cyc6","S2","CU47",1.01323779706972,0.830522784483375,0.848591396411957,"Cyc6-P3"
"FL09","T11",49.5,"Cyc6","S3","CU48",0.945544862497618,0.685177436592477,0.940806766314492,"Cyc6-P3"
"FL09","T11",49.5,"Cyc6","S4","CU49",0.63046607658467,0.573150978713337,0.963233578807081,"Cyc6-P3"
"FL09","T12",52.5,"Cyc6","S2","CU47",1.09370140385853,0.896476560539776,0.915980043620663,"Cyc6-P3"
"FL09","T12",52.5,"Cyc6","S3","CU48",0.974034288074172,0.705821947879834,0.969153432256958,"Cyc6-P3"
"FL09","T12",52.5,"Cyc6","S4","CU49",0.614320769185052,0.558473426531866,0.938566585918708,"Cyc6-P3"
"FL09","T13",55.5,"Cyc6","S2","CU47",1.22889099082269,1.00728769739565,1.02920195531212,"Cyc6-P3"
"FL09","T13",55.5,"Cyc6","S3","CU48",1.0669507931672,0.773152748671885,1.0616043356048,"Cyc6-P3"
"FL09","T13",55.5,"Cyc6","S4","CU49",0.771161164074086,0.701055603703715,1.17818920873907,"Cyc6-P3"
"FL09","T14",58.5,"Cyc6","S2","CU47",1.1968182950778,0.980998602522788,1.00234092254414,"Cyc6-P3"
"FL09","T14",58.5,"Cyc6","S3","CU48",1.07958908237174,0.782310929254885,1.0741792947314,"Cyc6-P3"
"FL09","T14",58.5,"Cyc6","S4","CU49",0.709240121089783,0.644763746445258,1.08358550196972,"Cyc6-P3"
"FL09","T15",61.5,"Cyc6","S2","CU47",0.975840418157391,0.799869195210976,0.817270916574809,"Cyc6-P3"
"FL09","T15",61.5,"Cyc6","S3","CU48",0.925089447511598,0.670354672109854,0.920453852782939,"Cyc6-P3"
"FL09","T15",61.5,"Cyc6","S4","CU49",0.6097170812252,0.554288255659274,0.931533016637231,"Cyc6-P3"
"FL09","T15.5",64.5,"Cyc6","S2","CU47",1.01926434181131,0.835462575255171,0.853638655833779,"Cyc6-P3"
"FL09","T15.5",64.5,"Cyc6","S3","CU48",0.880408510679619,0.637977181651898,0.875996810749248,"Cyc6-P3"
"FL09","T15.5",64.5,"Cyc6","S4","CU49",0.564188784307096,0.512898894824633,0.861974342497327,"Cyc6-P3"
"FL09","T2",4.5,"Cyc6","S2","CU47",0.957747361771409,0.785038821124106,0.802117897186524,"Cyc6-P1"
"FL09","T2",4.5,"Cyc6","S3","CU48",0.979184477236361,0.709553969011856,0.974277813979882,"Cyc6-P1"
"FL09","T2",4.5,"Cyc6","S4","CU49",0.643766403401046,0.585242184910042,0.983553976485005,"Cyc6-P1"
"FL09","T3",7.5,"Cyc6","S2","CU47",1.09859165938298,0.900484966707367,0.920075655505963,"Cyc6-P1"
"FL09","T3",7.5,"Cyc6","S3","CU48",1.21509670489583,0.880504858620169,1.20900789273267,"Cyc6-P1"
"FL09","T3",7.5,"Cyc6","S4","CU49",0.741799816851437,0.674363469864943,1.13333059284481,"Cyc6-P1"
"FL09","T4",10.5,"Cyc6","S2","CU47",1.16991705169874,0.958948403031756,0.979811005331935,"Cyc6-P1"
"FL09","T4",10.5,"Cyc6","S3","CU48",1.10571132137117,0.801240087950123,1.10017063599577,"Cyc6-P1"
"FL09","T4",10.5,"Cyc6","S4","CU49",0.702158782515461,0.638326165923147,1.07276654857791,"Cyc6-P1"
"FL09","T5",13.5,"Cyc6","S2","CU47",0.998075405456924,0.818094594636822,0.83589282248503,"Cyc6-P1"
"FL09","T5",13.5,"Cyc6","S3","CU48",0.982683750941779,0.712089674595491,0.977759552932539,"Cyc6-P1"
"FL09","T5",13.5,"Cyc6","S4","CU49",0.621107513782289,0.564643194347536,0.94893545512458,"Cyc6-P1"
"FL09","T5.5",16.5,"Cyc6","S2","CU47",1.02859521553739,0.843110832407698,0.861453306242458,"Cyc6-P1"
"FL09","T5.5",16.5,"Cyc6","S3","CU48",0.981696679858637,0.711374405694665,0.976777428032194,"Cyc6-P1"
"FL09","T5.5",16.5,"Cyc6","S4","CU49",0.610661860234072,0.555147145667338,0.93297646125653,"Cyc6-P1"
"FL09","T6",25.5,"Cyc6","S2","CU47",0.951269364089853,0.779728986958895,0.796692543814942,"Cyc6-P2"
"FL09","T6",25.5,"Cyc6","S3","CU48",0.97236564583238,0.704612786835058,0.967493151530046,"Cyc6-P2"
"FL09","T6",25.5,"Cyc6","S4","CU49",0.599044413879662,0.544585830799693,0.915227188386566,"Cyc6-P2"
"FL09","T7",28.5,"Cyc6","S2","CU47",1.00570679958487,0.824349835725303,0.84228415077769,"Cyc6-P2"
"FL09","T7",28.5,"Cyc6","S3","CU48",1.02107336817828,0.739908237810343,1.01595680097947,"Cyc6-P2"
"FL09","T7",28.5,"Cyc6","S4","CU49",0.668865631163417,0.608059664694016,1.02190087551851,"Cyc6-P2"
"FL09","T8",31.5,"Cyc6","S2","CU47",1.19321055576795,0.978041439154057,0.999319423990005,"Cyc6-P2"
"FL09","T8",31.5,"Cyc6","S3","CU48",1.15232619344012,0.835018980753711,1.14655192237652,"Cyc6-P2"
"FL09","T8",31.5,"Cyc6","S4","CU49",0.760455247529352,0.691322952299412,1.16183258196597,"Cyc6-P2"
"FL09","T9",34.5,"Cyc6","S2","CU47",1.06865735862362,0.875948654609522,0.895005538544799,"Cyc6-P2"
"FL09","T9",34.5,"Cyc6","S3","CU48",1.18443692578881,0.858287627383199,1.17850174883443,"Cyc6-P2"
"FL09","T9",34.5,"Cyc6","S4","CU49",0.710135980043729,0.645578163676117,1.08495420594661,"Cyc6-P2"
"FL10","T0",-1,"Cyc6","S4","CU55",0.45771304568164,0.526106949059357,1,"Cyc6-P1"
"FL10","T0",-1,"Cyc6","S5","CU56",0.53498691164619,0.652423062983158,1,"Cyc6-P1"
"FL10","T0",-1,"Cyc6","S6","CU57",0.436333848989015,0.566667336349371,1,"Cyc6-P1"
"FL10","T1",1.5,"Cyc6","S4","CU55",0.396802759317601,0.456095125652415,0.866924731687885,"Cyc6-P1"
"FL10","T1",1.5,"Cyc6","S5","CU56",0.411289110010146,0.501572085378227,0.768783499290819,"Cyc6-P1"
"FL10","T1",1.5,"Cyc6","S6","CU57",0.368089901778246,0.478038833478241,0.843596944475221,"Cyc6-P1"
"FL10","T10",37.5,"Cyc6","S4","CU55",0.403693359068889,0.464015355251597,0.881979141467766,"Cyc6-P2"
"FL10","T10",37.5,"Cyc6","S5","CU56",0.390219514713639,0.475877456967853,0.729400114692355,"Cyc6-P2"
"FL10","T10",37.5,"Cyc6","S6","CU57",0.360878689350411,0.468673622533001,0.827070121161963,"Cyc6-P2"
"FL10","T10.5",40.5,"Cyc6","S4","CU55",0.439136612517535,0.504754727031649,0.959414674020398,"Cyc6-P2"
"FL10","T10.5",40.5,"Cyc6","S5","CU56",0.405151125144956,0.494086737981654,0.75731034970235,"Cyc6-P2"
"FL10","T10.5",40.5,"Cyc6","S6","CU57",0.38695711611378,0.502541709238675,0.886837262363117,"Cyc6-P2"
"FL10","T11",49.5,"Cyc6","S4","CU55",0.44050211322579,0.506324268075621,0.962397985772463,"Cyc6-P3"
"FL10","T11",49.5,"Cyc6","S5","CU56",0.393356034056658,0.4797024805569,0.735262911098658,"Cyc6-P3"
"FL10","T11",49.5,"Cyc6","S6","CU57",0.383282133179335,0.497769004129006,0.878414851534894,"Cyc6-P3"
"FL10","T12",52.5,"Cyc6","S4","CU55",0.448146112904324,0.515110474602672,0.979098404846493,"Cyc6-P3"
"FL10","T12",52.5,"Cyc6","S5","CU56",0.429192228152743,0.523405156283833,0.802248090204844,"Cyc6-P3"
"FL10","T12",52.5,"Cyc6","S6","CU57",0.425260389522991,0.552286220159727,0.974621589657363,"Cyc6-P3"
"FL10","T13",55.5,"Cyc6","S4","CU55",0.580379110218297,0.667102425538273,1.26799774595452,"Cyc6-P3"
"FL10","T13",55.5,"Cyc6","S5","CU56",0.618695407273317,0.754506594235753,1.15646830568163,"Cyc6-P3"
"FL10","T13",55.5,"Cyc6","S6","CU57",0.538847474318452,0.699801914699288,1.23494309590457,"Cyc6-P3"
"FL10","T14",58.5,"Cyc6","S4","CU55",0.528106802949158,0.607019313734664,1.15379451805374,"Cyc6-P3"
"FL10","T14",58.5,"Cyc6","S5","CU56",0.539398946665723,0.657803593494783,1.0082469961853,"Cyc6-P3"
"FL10","T14",58.5,"Cyc6","S6","CU57",0.483813232538761,0.628328873426963,1.10881434859971,"Cyc6-P3"
"FL10","T15",61.5,"Cyc6","S4","CU55",0.424391235222755,0.487806017497419,0.927199342965499,"Cyc6-P3"
"FL10","T15",61.5,"Cyc6","S5","CU56",0.436103164688449,0.53183312766884,0.815166044616926,"Cyc6-P3"
"FL10","T15",61.5,"Cyc6","S6","CU57",0.40496662959957,0.525930687791649,0.928111881619719,"Cyc6-P3"
"FL10","T15.5",64.5,"Cyc6","S4","CU55",0.418595227229407,0.481143939344146,0.914536369847229,"Cyc6-P3"
"FL10","T15.5",64.5,"Cyc6","S5","CU56",0.4231958925716,0.516092551916585,0.79103971211071,"Cyc6-P3"
"FL10","T15.5",64.5,"Cyc6","S6","CU57",0.412821197831456,0.536131425755138,0.946113162634441,"Cyc6-P3"
"FL10","T2",4.5,"Cyc6","S4","CU55",0.434412036327058,0.499324179686274,0.949092538273884,"Cyc6-P1"
"FL10","T2",4.5,"Cyc6","S5","CU56",0.253842510436869,0.309564037118133,0.474483589992471,"Cyc6-P1"
"FL10","T2",4.5,"Cyc6","S6","CU57",0.40771674827556,0.52950227048774,0.934414667164233,"Cyc6-P1"
"FL10","T3",7.5,"Cyc6","S4","CU55",0.54203736917924,0.623031458826713,1.18422967029926,"Cyc6-P1"
"FL10","T3",7.5,"Cyc6","S5","CU56",0.666178452253019,0.812412746650023,1.24522383211796,"Cyc6-P1"
"FL10","T3",7.5,"Cyc6","S6","CU57",0.486557490794387,0.631892845187516,1.11510370309739,"Cyc6-P1"
"FL10","T4",10.5,"Cyc6","S4","CU55",0.509128197472315,0.585204824680822,1.11233053607661,"Cyc6-P1"
"FL10","T4",10.5,"Cyc6","S5","CU56",0.604301904995874,0.736953542677895,1.12956390491199,"Cyc6-P1"
"FL10","T4",10.5,"Cyc6","S6","CU57",0.46908451001185,0.609200662353052,1.07505872189086,"Cyc6-P1"
"FL10","T5",13.5,"Cyc6","S4","CU55",0.427597297739675,0.491491146827214,0.934203868065164,"Cyc6-P1"
"FL10","T5",13.5,"Cyc6","S5","CU56",0.396643523297381,0.483711613777293,0.741407901133287,"Cyc6-P1"
"FL10","T5",13.5,"Cyc6","S6","CU57",0.378932996388459,0.492120774530466,0.868447399316935,"Cyc6-P1"
"FL10","T5.5",16.5,"Cyc6","S4","CU55",0.436109379308272,0.501275148630198,0.952800850713801,"Cyc6-P1"
"FL10","T5.5",16.5,"Cyc6","S5","CU56",0.440298756720671,0.536949703317892,0.823008464573169,"Cyc6-P1"
"FL10","T5.5",16.5,"Cyc6","S6","CU57",0.393614871206047,0.511188144423438,0.902095659362784,"Cyc6-P1"
"FL10","T6",25.5,"Cyc6","S4","CU55",0.484647598056707,0.557066204662882,1.05884593552485,"Cyc6-P2"
"FL10","T6",25.5,"Cyc6","S5","CU56",0.420856965844442,0.51324020224932,0.786667779496582,"Cyc6-P2"
"FL10","T6",25.5,"Cyc6","S6","CU57",0.372140885775813,0.483299851656899,0.852881083230334,"Cyc6-P2"
"FL10","T7",28.5,"Cyc6","S4","CU55",0.486385499723551,0.559063792785691,1.06264285956545,"Cyc6-P2"
"FL10","T7",28.5,"Cyc6","S5","CU56",0.438139956211595,0.534317019770237,0.81897322471574,"Cyc6-P2"
"FL10","T7",28.5,"Cyc6","S6","CU57",0.433947815102162,0.563568591041769,0.99453163239024,"Cyc6-P2"
"FL10","T8",31.5,"Cyc6","S4","CU55",0.597354723859424,0.686614625125775,1.30508564152858,"Cyc6-P2"
"FL10","T8",31.5,"Cyc6","S5","CU56",0.579421752459089,0.706611893242792,1.08305780916429,"Cyc6-P2"
"FL10","T8",31.5,"Cyc6","S6","CU57",0.580611764349076,0.754041252401397,1.33065946108548,"Cyc6-P2"
"FL10","T9",34.5,"Cyc6","S4","CU55",0.566603819435375,0.651268757971695,1.23790183561749,"Cyc6-P2"
"FL10","T9",34.5,"Cyc6","S5","CU56",0.551707119809208,0.672813560742937,1.03125349013038,"Cyc6-P2"
"FL10","T9",34.5,"Cyc6","S6","CU57",0.518162919354611,0.67293885630469,1.18753775476093,"Cyc6-P2"
